@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
5630,'2020/10/21 20:54:01:173',7,0,48,348,404,92,1,80,0,0,0
5631,'2020/10/21 20:54:01:173',7,0,48,348,402,92,1,80,0,0,0
5632,'2020/10/21 20:54:01:173',7,0,48,350,402,92,1,80,0,0,0
5633,'2020/10/21 20:54:01:173',7,0,50,350,402,92,1,80,0,0,0
5634,'2020/10/21 20:54:01:173',7,1,50,350,402,92,1,80,0,0,0
5635,'2020/10/21 20:54:01:278',7,1,50,350,402,92,1,80,0,0,0
5636,'2020/10/21 20:54:01:278',7,1,50,350,402,90,1,80,0,0,0
5637,'2020/10/21 20:54:01:279',7,1,50,350,403,90,1,80,0,0,0
5638,'2020/10/21 20:54:01:279',7,1,50,355,403,90,1,80,0,0,0
5639,'2020/10/21 20:54:01:279',7,1,50,355,403,90,1,80,0,0,0
5640,'2020/10/21 20:54:01:279',7,0,50,355,403,90,1,80,0,0,0
5641,'2020/10/21 20:54:01:381',7,0,50,355,403,90,0,80,0,0,0
5642,'2020/10/21 20:54:01:382',7,0,50,355,403,90,0,80,0,0,0
5643,'2020/10/21 20:54:01:382',7,0,50,355,400,90,0,80,0,0,0
5644,'2020/10/21 20:54:01:382',7,0,50,350,400,90,0,80,0,0,0
5645,'2020/10/21 20:54:01:382',7,0,50,350,400,90,0,80,0,0,0
5646,'2020/10/21 20:54:01:382',7,0,50,350,400,90,0,80,0,0,0
5647,'2020/10/21 20:54:01:474',7,0,50,350,400,90,1,80,0,0,0
5648,'2020/10/21 20:54:01:475',7,0,50,350,400,92,1,80,0,0,0
5649,'2020/10/21 20:54:01:475',7,0,50,350,396,92,1,80,0,0,0
5650,'2020/10/21 20:54:01:475',7,0,50,353,396,92,1,80,0,0,0
5651,'2020/10/21 20:54:01:475',7,0,52,353,396,92,1,80,0,0,0
5652,'2020/10/21 20:54:01:475',7,0,52,353,396,92,1,80,0,0,0
5653,'2020/10/21 20:54:01:579',7,0,52,353,396,92,2,80,0,0,0
5654,'2020/10/21 20:54:01:579',7,0,52,353,396,95,2,80,0,0,0
5655,'2020/10/21 20:54:01:579',7,0,52,353,394,95,2,80,0,0,0
5656,'2020/10/21 20:54:01:579',7,0,52,353,394,95,2,80,0,0,0
5657,'2020/10/21 20:54:01:579',7,0,51,353,394,95,2,80,0,0,0
5658,'2020/10/21 20:54:01:579',7,0,51,353,394,95,2,80,0,0,0
5659,'2020/10/21 20:54:01:707',7,0,51,353,394,95,0,80,0,0,0
5660,'2020/10/21 20:54:01:707',7,0,51,353,394,102,0,80,0,0,0
5661,'2020/10/21 20:54:01:707',7,0,51,353,393,102,0,80,0,0,0
5662,'2020/10/21 20:54:01:707',7,0,51,355,393,102,0,80,0,0,0
5663,'2020/10/21 20:54:01:707',7,0,50,355,393,102,0,80,0,0,0
5664,'2020/10/21 20:54:01:707',7,0,50,355,393,102,0,80,0,0,0
5665,'2020/10/21 20:54:01:777',7,0,50,355,393,102,1,80,0,0,0
5666,'2020/10/21 20:54:01:777',7,0,50,355,393,106,1,80,0,0,0
5667,'2020/10/21 20:54:01:778',7,0,50,355,387,106,1,80,0,0,0
5668,'2020/10/21 20:54:01:778',7,0,50,352,387,106,1,80,0,0,0
5669,'2020/10/21 20:54:01:778',7,0,51,352,387,106,1,80,0,0,0
5670,'2020/10/21 20:54:01:778',7,1,51,352,387,106,1,80,0,0,0
5671,'2020/10/21 20:54:01:881',7,1,51,352,387,106,1,80,0,0,0
5672,'2020/10/21 20:54:01:881',7,1,51,352,387,105,1,80,0,0,0
5673,'2020/10/21 20:54:01:881',7,1,51,352,386,105,1,80,0,0,0
5674,'2020/10/21 20:54:01:881',7,1,51,351,386,105,1,80,0,0,0
5675,'2020/10/21 20:54:01:881',7,1,52,351,386,105,1,80,0,0,0
5676,'2020/10/21 20:54:01:881',7,1,52,351,386,105,1,80,0,0,0
5677,'2020/10/21 20:54:01:986',7,1,52,351,386,105,0,80,0,0,0
5678,'2020/10/21 20:54:01:987',7,1,52,351,386,98,0,80,0,0,0
5679,'2020/10/21 20:54:01:987',7,1,52,351,380,98,0,80,0,0,0
5680,'2020/10/21 20:54:01:987',7,1,52,345,380,98,0,80,0,0,0
5681,'2020/10/21 20:54:01:987',7,1,50,345,380,98,0,80,0,0,0
5682,'2020/10/21 20:54:01:987',7,0,50,345,380,98,0,80,0,0,0
5683,'2020/10/21 20:54:02:079',7,0,50,345,380,98,2,80,0,0,0
5684,'2020/10/21 20:54:02:079',7,0,50,345,380,99,2,80,0,0,0
5685,'2020/10/21 20:54:02:080',7,0,50,345,372,99,2,80,0,0,0
5686,'2020/10/21 20:54:02:080',7,0,50,345,372,99,2,80,0,0,0
5687,'2020/10/21 20:54:02:080',7,0,51,345,372,99,2,80,0,0,0
5688,'2020/10/21 20:54:02:080',7,0,51,345,372,99,2,80,0,0,0
5689,'2020/10/21 20:54:02:241',7,0,51,345,372,99,0,80,0,0,0
5690,'2020/10/21 20:54:02:241',7,0,51,345,372,102,0,80,0,0,0
5691,'2020/10/21 20:54:02:241',7,0,51,345,369,102,0,80,0,0,0
5692,'2020/10/21 20:54:02:241',7,0,51,349,369,102,0,80,0,0,0
5693,'2020/10/21 20:54:02:241',7,0,50,349,369,102,0,80,0,0,0
5694,'2020/10/21 20:54:02:241',7,0,50,349,369,102,0,80,0,0,0
5695,'2020/10/21 20:54:02:287',7,0,50,349,369,102,0,80,0,0,0
5696,'2020/10/21 20:54:02:288',7,0,50,349,369,100,0,80,0,0,0
5697,'2020/10/21 20:54:02:288',7,0,50,349,358,100,0,80,0,0,0
5698,'2020/10/21 20:54:02:288',7,0,50,353,358,100,0,80,0,0,0
5699,'2020/10/21 20:54:02:288',7,0,50,353,358,100,0,80,0,0,0
5700,'2020/10/21 20:54:02:288',7,0,50,353,358,100,0,80,0,0,0
5701,'2020/10/21 20:54:02:392',7,0,50,353,358,100,1,80,0,0,0
5702,'2020/10/21 20:54:02:392',7,0,50,353,358,86,1,80,0,0,0
5703,'2020/10/21 20:54:02:392',7,0,50,353,354,86,1,80,0,0,0
5704,'2020/10/21 20:54:02:392',7,0,50,358,354,86,1,80,0,0,0
5705,'2020/10/21 20:54:02:392',7,0,50,358,354,86,1,80,0,0,0
5706,'2020/10/21 20:54:02:392',7,1,50,358,354,86,1,80,0,0,0
5707,'2020/10/21 20:54:02:484',7,1,50,358,354,86,0,80,0,0,0
5708,'2020/10/21 20:54:02:485',7,1,50,358,354,96,0,80,0,0,0
5709,'2020/10/21 20:54:02:485',7,1,50,358,336,96,0,80,0,0,0
5710,'2020/10/21 20:54:02:485',7,1,50,350,336,96,0,80,0,0,0
5711,'2020/10/21 20:54:02:485',7,1,51,350,336,96,0,80,0,0,0
5712,'2020/10/21 20:54:02:485',7,0,51,350,336,96,0,80,0,0,0
5713,'2020/10/21 20:54:02:589',7,0,51,350,336,96,1,80,0,0,0
5714,'2020/10/21 20:54:02:589',7,0,51,350,336,96,1,80,0,0,0
5715,'2020/10/21 20:54:02:589',7,0,51,350,250,96,1,80,0,0,0
5716,'2020/10/21 20:54:02:589',7,0,51,344,250,96,1,80,0,0,0
5717,'2020/10/21 20:54:02:589',7,0,49,344,250,96,1,80,0,0,0
5718,'2020/10/21 20:54:02:589',7,0,49,344,250,96,1,80,0,0,0
5719,'2020/10/21 20:54:02:693',7,0,49,344,250,96,1,80,0,0,0
5720,'2020/10/21 20:54:02:693',7,0,49,344,250,93,1,80,0,0,0
5721,'2020/10/21 20:54:02:693',7,0,49,344,209,93,1,80,0,0,0
5722,'2020/10/21 20:54:02:694',7,0,49,345,209,93,1,80,0,0,0
5723,'2020/10/21 20:54:02:694',7,0,49,345,209,93,1,80,0,0,0
5724,'2020/10/21 20:54:02:694',7,0,49,345,209,93,1,80,0,0,0
5725,'2020/10/21 20:54:02:787',7,0,49,345,209,93,1,80,0,0,0
5726,'2020/10/21 20:54:02:787',7,0,49,345,209,89,1,80,0,0,0
5727,'2020/10/21 20:54:02:787',7,0,49,345,178,89,1,80,0,0,0
5728,'2020/10/21 20:54:02:787',7,0,49,350,178,89,1,80,0,0,0
5729,'2020/10/21 20:54:02:787',7,0,49,350,178,89,1,80,0,0,0
5730,'2020/10/21 20:54:02:787',7,8,49,350,178,89,1,80,0,0,0
5731,'2020/10/21 20:54:02:891',7,8,49,350,178,89,0,80,0,0,0
5732,'2020/10/21 20:54:02:891',7,8,49,350,178,76,0,80,0,0,0
5733,'2020/10/21 20:54:02:891',7,8,49,350,203,76,0,80,0,0,0
5734,'2020/10/21 20:54:02:891',7,8,49,347,203,76,0,80,0,0,0
5735,'2020/10/21 20:54:02:891',7,8,50,347,203,76,0,80,0,0,0
5736,'2020/10/21 20:54:02:891',7,9,50,347,203,76,0,80,0,0,0
5737,'2020/10/21 20:54:03:065',7,9,50,347,203,76,0,80,0,0,0
5738,'2020/10/21 20:54:03:065',7,9,50,347,203,83,0,80,0,0,0
5739,'2020/10/21 20:54:03:065',7,9,50,347,272,83,0,80,0,0,0
5740,'2020/10/21 20:54:03:065',7,9,50,327,272,83,0,80,0,0,0
5741,'2020/10/21 20:54:03:065',7,9,52,327,272,83,0,80,0,0,0
5742,'2020/10/21 20:54:03:065',7,7,52,327,272,83,0,80,0,0,0
5743,'2020/10/21 20:54:03:123',7,7,52,327,272,83,0,80,0,0,0
5744,'2020/10/21 20:54:03:123',7,7,52,327,272,80,0,80,0,0,0
5745,'2020/10/21 20:54:03:123',7,7,52,327,412,80,0,80,0,0,0
5746,'2020/10/21 20:54:03:123',7,7,52,316,412,80,0,80,0,0,0
5747,'2020/10/21 20:54:03:123',7,7,52,316,412,80,0,80,0,0,0
5748,'2020/10/21 20:54:03:123',7,0,52,316,412,80,0,80,0,0,0
5749,'2020/10/21 20:54:03:251',7,0,52,316,412,80,0,127,0,0,0
5750,'2020/10/21 20:54:03:251',7,0,52,316,412,69,0,127,0,0,0
5751,'2020/10/21 20:54:03:251',7,0,52,316,441,69,0,127,0,0,0
5752,'2020/10/21 20:54:03:251',7,0,52,306,441,69,0,127,0,0,0
5753,'2020/10/21 20:54:03:251',7,0,53,306,441,69,0,127,0,0,0
5754,'2020/10/21 20:54:03:251',7,0,53,306,441,69,0,127,0,0,0
5755,'2020/10/21 20:54:03:321',7,0,53,306,441,69,0,127,0,0,0
5756,'2020/10/21 20:54:03:322',7,0,53,306,441,82,0,127,0,0,0
5757,'2020/10/21 20:54:03:322',7,0,53,306,462,82,0,127,0,0,0
5758,'2020/10/21 20:54:03:322',7,0,53,305,462,82,0,127,0,0,0
5759,'2020/10/21 20:54:03:322',7,0,56,305,462,82,0,127,0,0,0
5760,'2020/10/21 20:54:03:322',7,1,56,305,462,82,0,127,0,0,0
5761,'2020/10/21 20:54:03:379',7,1,56,305,462,82,1,127,0,0,0
5762,'2020/10/21 20:54:03:380',7,1,56,305,462,84,1,127,0,0,0
5763,'2020/10/21 20:54:03:380',7,1,56,305,473,84,1,127,0,0,0
5764,'2020/10/21 20:54:03:380',7,1,56,308,473,84,1,127,0,0,0
5765,'2020/10/21 20:54:03:380',7,1,57,308,473,84,1,127,0,0,0
5766,'2020/10/21 20:54:03:380',7,1,57,308,473,84,1,127,0,0,0
5767,'2020/10/21 20:54:03:483',7,1,57,308,473,84,0,127,0,0,0
5768,'2020/10/21 20:54:03:483',7,1,57,308,473,89,0,127,0,0,0
5769,'2020/10/21 20:54:03:483',7,1,57,308,480,89,0,127,0,0,0
5770,'2020/10/21 20:54:03:483',7,1,57,316,480,89,0,127,0,0,0
5771,'2020/10/21 20:54:03:483',7,1,58,316,480,89,0,127,0,0,0
5772,'2020/10/21 20:54:03:483',7,0,58,316,480,89,0,127,0,0,0
5773,'2020/10/21 20:54:03:588',7,0,58,316,480,89,0,127,0,0,0
5774,'2020/10/21 20:54:03:589',7,0,58,316,480,91,0,127,0,0,0
5775,'2020/10/21 20:54:03:589',7,0,58,316,482,91,0,127,0,0,0
5776,'2020/10/21 20:54:03:589',7,0,58,311,482,91,0,127,0,0,0
5777,'2020/10/21 20:54:03:589',7,0,56,311,482,91,0,127,0,0,0
5778,'2020/10/21 20:54:03:589',7,0,56,311,482,91,0,127,0,0,0
5779,'2020/10/21 20:54:03:681',7,0,56,311,482,91,1,127,0,0,0
5780,'2020/10/21 20:54:03:681',7,0,56,311,482,75,1,127,0,0,0
5781,'2020/10/21 20:54:03:681',7,0,56,311,480,75,1,127,0,0,0
5782,'2020/10/21 20:54:03:681',7,0,56,313,480,75,1,127,0,0,0
5783,'2020/10/21 20:54:03:681',7,0,57,313,480,75,1,127,0,0,0
5784,'2020/10/21 20:54:03:681',7,0,57,313,480,75,1,127,0,0,0
5785,'2020/10/21 20:54:03:785',7,0,57,313,480,75,0,127,0,0,0
5786,'2020/10/21 20:54:03:785',7,0,57,313,480,74,0,127,0,0,0
5787,'2020/10/21 20:54:03:785',7,0,57,313,476,74,0,127,0,0,0
5788,'2020/10/21 20:54:03:785',7,0,57,290,476,74,0,127,0,0,0
5789,'2020/10/21 20:54:03:785',7,0,56,290,476,74,0,127,0,0,0
5790,'2020/10/21 20:54:03:785',7,1,56,290,476,74,0,127,0,0,0
5791,'2020/10/21 20:54:03:889',7,1,56,290,476,74,0,127,0,0,0
5792,'2020/10/21 20:54:03:889',7,1,56,290,476,62,0,127,0,0,0
5793,'2020/10/21 20:54:03:889',7,1,56,290,469,62,0,127,0,0,0
5794,'2020/10/21 20:54:03:890',7,1,56,284,469,62,0,127,0,0,0
5795,'2020/10/21 20:54:03:890',7,1,56,284,469,62,0,127,0,0,0
5796,'2020/10/21 20:54:03:890',7,0,56,284,469,62,0,127,0,0,0
5797,'2020/10/21 20:54:03:994',7,0,56,284,469,62,0,127,0,0,0
5798,'2020/10/21 20:54:03:994',7,0,56,284,469,82,0,127,0,0,0
5799,'2020/10/21 20:54:03:994',7,0,56,284,470,82,0,127,0,0,0
5800,'2020/10/21 20:54:03:994',7,0,56,287,470,82,0,127,0,0,0
5801,'2020/10/21 20:54:03:994',7,0,56,287,470,82,0,127,0,0,0
5802,'2020/10/21 20:54:03:994',7,1,56,287,470,82,0,127,0,0,0
5803,'2020/10/21 20:54:04:087',7,1,56,287,470,82,0,127,0,0,0
5804,'2020/10/21 20:54:04:088',7,1,56,287,470,86,0,127,0,0,0
5805,'2020/10/21 20:54:04:088',7,1,56,287,469,86,0,127,0,0,0
5806,'2020/10/21 20:54:04:088',7,1,56,295,469,86,0,127,0,0,0
5807,'2020/10/21 20:54:04:088',7,1,56,295,469,86,0,127,0,0,0
5808,'2020/10/21 20:54:04:088',7,0,56,295,469,86,0,127,0,0,0
5809,'2020/10/21 20:54:04:191',7,0,56,295,469,86,0,127,0,0,0
5810,'2020/10/21 20:54:04:191',7,0,56,295,469,84,0,127,0,0,0
5811,'2020/10/21 20:54:04:191',7,0,56,295,470,84,0,127,0,0,0
5812,'2020/10/21 20:54:04:191',7,0,56,301,470,84,0,127,0,0,0
5813,'2020/10/21 20:54:04:191',7,0,57,301,470,84,0,127,0,0,0
5814,'2020/10/21 20:54:04:192',7,0,57,301,470,84,0,127,0,0,0
5815,'2020/10/21 20:54:04:296',7,0,57,301,470,84,0,127,0,0,0
5816,'2020/10/21 20:54:04:296',7,0,57,301,470,82,0,127,0,0,0
5817,'2020/10/21 20:54:04:296',7,0,57,301,469,82,0,127,0,0,0
5818,'2020/10/21 20:54:04:296',7,0,57,303,469,82,0,127,0,0,0
5819,'2020/10/21 20:54:04:296',7,0,56,303,469,82,0,127,0,0,0
5820,'2020/10/21 20:54:04:296',7,1,56,303,469,82,0,127,0,0,0
5821,'2020/10/21 20:54:04:389',7,1,56,303,469,82,0,127,0,0,0
5822,'2020/10/21 20:54:04:389',7,1,56,303,469,75,0,127,0,0,0
5823,'2020/10/21 20:54:04:389',7,1,56,303,471,75,0,127,0,0,0
5824,'2020/10/21 20:54:04:389',7,1,56,310,471,75,0,127,0,0,0
5825,'2020/10/21 20:54:04:389',7,1,56,310,471,75,0,127,0,0,0
5826,'2020/10/21 20:54:04:389',7,0,56,310,471,75,0,127,0,0,0
5827,'2020/10/21 20:54:04:493',7,0,56,310,471,75,0,127,0,0,0
5828,'2020/10/21 20:54:04:493',7,0,56,310,471,82,0,127,0,0,0
5829,'2020/10/21 20:54:04:494',7,0,56,310,470,82,0,127,0,0,0
5830,'2020/10/21 20:54:04:494',7,0,56,310,470,82,0,127,0,0,0
5831,'2020/10/21 20:54:04:494',7,0,57,310,470,82,0,127,0,0,0
5832,'2020/10/21 20:54:04:494',7,0,57,310,470,82,0,127,0,0,0
5833,'2020/10/21 20:54:04:598',7,0,57,310,470,82,0,127,0,0,0
5834,'2020/10/21 20:54:04:598',7,0,57,310,470,91,0,127,0,0,0
5835,'2020/10/21 20:54:04:598',7,0,57,310,471,91,0,127,0,0,0
5836,'2020/10/21 20:54:04:598',7,0,57,309,471,91,0,127,0,0,0
5837,'2020/10/21 20:54:04:598',7,0,56,309,471,91,0,127,0,0,0
5838,'2020/10/21 20:54:04:598',7,0,56,309,471,91,0,127,0,0,0
5839,'2020/10/21 20:54:04:690',7,0,56,309,471,91,1,127,0,0,0
5840,'2020/10/21 20:54:04:690',7,0,56,309,471,88,1,127,0,0,0
5841,'2020/10/21 20:54:04:691',7,0,56,309,470,88,1,127,0,0,0
5842,'2020/10/21 20:54:04:691',7,0,56,304,470,88,1,127,0,0,0
5843,'2020/10/21 20:54:04:691',7,0,58,304,470,88,1,127,0,0,0
5844,'2020/10/21 20:54:04:691',7,1,58,304,470,88,1,127,0,0,0
5845,'2020/10/21 20:54:04:795',7,1,58,304,470,88,1,127,0,0,0
5846,'2020/10/21 20:54:04:796',7,1,58,304,470,86,1,127,0,0,0
5847,'2020/10/21 20:54:04:796',7,1,58,304,470,86,1,127,0,0,0
5848,'2020/10/21 20:54:04:797',7,1,58,306,470,86,1,127,0,0,0
5849,'2020/10/21 20:54:04:797',7,1,58,306,470,86,1,127,0,0,0
5850,'2020/10/21 20:54:04:797',7,0,58,306,470,86,1,127,0,0,0
5851,'2020/10/21 20:54:04:899',7,0,58,306,470,86,1,127,0,0,0
5852,'2020/10/21 20:54:04:900',7,0,58,306,470,88,1,127,0,0,0
5853,'2020/10/21 20:54:04:900',7,0,58,306,470,88,1,127,0,0,0
5854,'2020/10/21 20:54:04:900',7,0,58,306,470,88,1,127,0,0,0
5855,'2020/10/21 20:54:04:900',7,0,58,306,470,88,1,127,0,0,0
5856,'2020/10/21 20:54:04:900',7,0,58,306,470,88,1,127,0,0,0
5857,'2020/10/21 20:54:04:992',7,0,58,306,470,88,0,127,0,0,0
5858,'2020/10/21 20:54:04:992',7,0,58,306,470,84,0,127,0,0,0
5859,'2020/10/21 20:54:04:993',7,0,58,306,469,84,0,127,0,0,0
5860,'2020/10/21 20:54:04:993',7,0,58,312,469,84,0,127,0,0,0
5861,'2020/10/21 20:54:04:993',7,0,57,312,469,84,0,127,0,0,0
5862,'2020/10/21 20:54:04:993',7,0,57,312,469,84,0,127,0,0,0
5863,'2020/10/21 20:54:05:097',7,0,57,312,469,84,0,127,0,0,0
5864,'2020/10/21 20:54:05:098',7,0,57,312,469,86,0,127,0,0,0
5865,'2020/10/21 20:54:05:098',7,0,57,312,468,86,0,127,0,0,0
5866,'2020/10/21 20:54:05:098',7,0,57,311,468,86,0,127,0,0,0
5867,'2020/10/21 20:54:05:098',7,0,58,311,468,86,0,127,0,0,0
5868,'2020/10/21 20:54:05:099',7,0,58,311,468,86,0,127,0,0,0
5869,'2020/10/21 20:54:05:201',7,0,58,311,468,86,0,127,0,0,0
5870,'2020/10/21 20:54:05:201',7,0,58,311,468,87,0,127,0,0,0
5871,'2020/10/21 20:54:05:201',7,0,58,311,469,87,0,127,0,0,0
5872,'2020/10/21 20:54:05:201',7,0,58,315,469,87,0,127,0,0,0
5873,'2020/10/21 20:54:05:202',7,0,57,315,469,87,0,127,0,0,0
5874,'2020/10/21 20:54:05:202',7,0,57,315,469,87,0,127,0,0,0
5875,'2020/10/21 20:54:05:283',7,0,57,315,469,87,1,127,0,0,0
5876,'2020/10/21 20:54:05:283',7,0,57,315,469,83,1,127,0,0,0
5877,'2020/10/21 20:54:05:283',7,0,57,315,469,83,1,127,0,0,0
5878,'2020/10/21 20:54:05:283',7,0,57,314,469,83,1,127,0,0,0
5879,'2020/10/21 20:54:05:283',7,0,56,314,469,83,1,127,0,0,0
5880,'2020/10/21 20:54:05:283',7,0,56,314,469,83,1,127,0,0,0
5881,'2020/10/21 20:54:05:387',7,0,56,314,469,83,0,127,0,0,0
5882,'2020/10/21 20:54:05:387',7,0,56,314,469,83,0,127,0,0,0
5883,'2020/10/21 20:54:05:387',7,0,56,314,467,83,0,127,0,0,0
5884,'2020/10/21 20:54:05:387',7,0,56,315,467,83,0,127,0,0,0
5885,'2020/10/21 20:54:05:387',7,0,58,315,467,83,0,127,0,0,0
5886,'2020/10/21 20:54:05:387',7,1,58,315,467,83,0,127,0,0,0
5887,'2020/10/21 20:54:05:491',7,1,58,315,467,83,0,127,0,0,0
5888,'2020/10/21 20:54:05:492',7,1,58,315,467,85,0,127,0,0,0
5889,'2020/10/21 20:54:05:492',7,1,58,315,467,85,0,127,0,0,0
5890,'2020/10/21 20:54:05:492',7,1,58,313,467,85,0,127,0,0,0
5891,'2020/10/21 20:54:05:492',7,1,58,313,467,85,0,127,0,0,0
5892,'2020/10/21 20:54:05:492',7,1,58,313,467,85,0,127,0,0,0
5893,'2020/10/21 20:54:05:597',7,1,58,313,467,85,0,127,0,0,0
5894,'2020/10/21 20:54:05:598',7,1,58,313,467,91,0,127,0,0,0
5895,'2020/10/21 20:54:05:598',7,1,58,313,468,91,0,127,0,0,0
5896,'2020/10/21 20:54:05:598',7,1,58,312,468,91,0,127,0,0,0
5897,'2020/10/21 20:54:05:598',7,1,57,312,468,91,0,127,0,0,0
5898,'2020/10/21 20:54:05:598',7,1,57,312,468,91,0,127,0,0,0
